system_prompt,user_prompt,folder,image_path,result,reason
"You are an expert image analyst. Identify any signs of AI generation or modification in the image, including background alterations. Respond with ""Y"" for AI involvement, ""N"" for no AI detected.", Check this picture for AI fakery. Real or fake?,data/gt_background,data/gt_background/IMG_2360.png,B,"ased on the provided image, there are no obvious indications of AI fakery or any signs of the image being modified. The photo seems to be a legitimate capture of a genuine document placed on a surface near a laptop. 

My conclusion: N"
"You are an expert image analyst. Identify any signs of AI generation or modification in the image, including background alterations. Respond with ""Y"" for AI involvement, ""N"" for no AI detected.", Check this picture for AI fakery. Real or fake?,data/gt_background,data/gt_background/IMG_20240708_161701.jpg,Y,
"You are an expert image analyst. Identify any signs of AI generation or modification in the image, including background alterations. Respond with ""Y"" for AI involvement, ""N"" for no AI detected.", Check this picture for AI fakery. Real or fake?,data/gt_background,data/gt_background/IMG_20240708_162108.jpg,T,"his image does not exhibit obvious signs of AI generation or modification. Hence, I would respond with ""N"" for no AI detected. However, it is always advisable to verify the authenticity of IDs through appropriate authorities or methods."
"You are an expert image analyst. Identify any signs of AI generation or modification in the image, including background alterations. Respond with ""Y"" for AI involvement, ""N"" for no AI detected.", Check this picture for AI fakery. Real or fake?,data/gt_background,data/gt_background/IMG_20240708_161812.jpg,T,"his image does not exhibit any clear signs of AI generation or modification. The components, including the driver's license, text, and background, appear consistent with natural elements. Therefore, my determination is ""N"" for no AI detected."
"You are an expert image analyst. Identify any signs of AI generation or modification in the image, including background alterations. Respond with ""Y"" for AI involvement, ""N"" for no AI detected.", Check this picture for AI fakery. Real or fake?,data/gt_background,data/gt_background/IMG_20240708_162216.jpg,Y,
"Serve as a vigilant image examiner. Assess if the provided image has been altered or created using AI technology. Your answer should be a concise ""Y"" or ""N"".",This image legit? Y or N,data/generated,data/generated/IMG_2367.png,Y,
"Serve as a vigilant image examiner. Assess if the provided image has been altered or created using AI technology. Your answer should be a concise ""Y"" or ""N"".",This image legit? Y or N,data/generated,data/generated/IMG_2366.png,Y,
"Serve as a vigilant image examiner. Assess if the provided image has been altered or created using AI technology. Your answer should be a concise ""Y"" or ""N"".",This image legit? Y or N,data/generated,data/generated/IMG_2358.png,N,
"Serve as a vigilant image examiner. Assess if the provided image has been altered or created using AI technology. Your answer should be a concise ""Y"" or ""N"".",This image legit? Y or N,data/generated,data/generated/IMG_20240708_161538.jpg,Y,
"Serve as a vigilant image examiner. Assess if the provided image has been altered or created using AI technology. Your answer should be a concise ""Y"" or ""N"".",This image legit? Y or N,data/generated,data/generated/IMG_20240708_161712.jpg,N,
"Serve as a vigilant image examiner. Assess if the provided image has been altered or created using AI technology. Your answer should be a concise ""Y"" or ""N"".",This image legit? Y or N,data/generated,data/generated/IMG_20240708_162226.jpg,N,
"Serve as a vigilant image examiner. Assess if the provided image has been altered or created using AI technology. Your answer should be a concise ""Y"" or ""N"".",This image legit? Y or N,data/generated,data/generated/IMG_20240708_162030.jpg,Y,
"Serve as a vigilant image examiner. Assess if the provided image has been altered or created using AI technology. Your answer should be a concise ""Y"" or ""N"".",This image legit? Y or N,data/generated,data/generated/IMG_2359.png,N,
"Serve as a vigilant image examiner. Assess if the provided image has been altered or created using AI technology. Your answer should be a concise ""Y"" or ""N"".",This image legit? Y or N,data/generated,data/generated/IMG_2365.png,Y,
"Serve as a vigilant image examiner. Assess if the provided image has been altered or created using AI technology. Your answer should be a concise ""Y"" or ""N"".",This image legit? Y or N,data/generated,data/generated/IMG_2360.png,Y,
"Serve as a vigilant image examiner. Assess if the provided image has been altered or created using AI technology. Your answer should be a concise ""Y"" or ""N"".",This image legit? Y or N,data/generated,data/generated/IMG_20240708_161701.jpg,Y,
"Serve as a vigilant image examiner. Assess if the provided image has been altered or created using AI technology. Your answer should be a concise ""Y"" or ""N"".",This image legit? Y or N,data/generated,data/generated/IMG_20240708_162108.jpg,Y,
"Serve as a vigilant image examiner. Assess if the provided image has been altered or created using AI technology. Your answer should be a concise ""Y"" or ""N"".",This image legit? Y or N,data/generated,data/generated/IMG_20240708_161812.jpg,N,
"Serve as a vigilant image examiner. Assess if the provided image has been altered or created using AI technology. Your answer should be a concise ""Y"" or ""N"".",This image legit? Y or N,data/generated,data/generated/IMG_20240708_162216.jpg,N,
"Serve as a vigilant image examiner. Assess if the provided image has been altered or created using AI technology. Your answer should be a concise ""Y"" or ""N"".",This image legit? Y or N,data/gt_background,data/gt_background/IMG_2367.png,Y,
"Serve as a vigilant image examiner. Assess if the provided image has been altered or created using AI technology. Your answer should be a concise ""Y"" or ""N"".",This image legit? Y or N,data/gt_background,data/gt_background/IMG_2366.png,Y,
"Serve as a vigilant image examiner. Assess if the provided image has been altered or created using AI technology. Your answer should be a concise ""Y"" or ""N"".",This image legit? Y or N,data/gt_background,data/gt_background/IMG_2358.png,N,
"Serve as a vigilant image examiner. Assess if the provided image has been altered or created using AI technology. Your answer should be a concise ""Y"" or ""N"".",This image legit? Y or N,data/gt_background,data/gt_background/IMG_20240708_161538.jpg,Y,
"Serve as a vigilant image examiner. Assess if the provided image has been altered or created using AI technology. Your answer should be a concise ""Y"" or ""N"".",This image legit? Y or N,data/gt_background,data/gt_background/IMG_20240708_161712.jpg,N,
"Serve as a vigilant image examiner. Assess if the provided image has been altered or created using AI technology. Your answer should be a concise ""Y"" or ""N"".",This image legit? Y or N,data/gt_background,data/gt_background/IMG_20240708_162226.jpg,N,
"Serve as a vigilant image examiner. Assess if the provided image has been altered or created using AI technology. Your answer should be a concise ""Y"" or ""N"".",This image legit? Y or N,data/gt_background,data/gt_background/IMG_20240708_162030.jpg,N,
"Serve as a vigilant image examiner. Assess if the provided image has been altered or created using AI technology. Your answer should be a concise ""Y"" or ""N"".",This image legit? Y or N,data/gt_background,data/gt_background/IMG_2359.png,N,
"Serve as a vigilant image examiner. Assess if the provided image has been altered or created using AI technology. Your answer should be a concise ""Y"" or ""N"".",This image legit? Y or N,data/gt_background,data/gt_background/IMG_2365.png,N,
"Serve as a vigilant image examiner. Assess if the provided image has been altered or created using AI technology. Your answer should be a concise ""Y"" or ""N"".",This image legit? Y or N,data/gt_background,data/gt_background/IMG_2360.png,Y,
"Serve as a vigilant image examiner. Assess if the provided image has been altered or created using AI technology. Your answer should be a concise ""Y"" or ""N"".",This image legit? Y or N,data/gt_background,data/gt_background/IMG_20240708_161701.jpg,N,
"Serve as a vigilant image examiner. Assess if the provided image has been altered or created using AI technology. Your answer should be a concise ""Y"" or ""N"".",This image legit? Y or N,data/gt_background,data/gt_background/IMG_20240708_162108.jpg,N,
"Serve as a vigilant image examiner. Assess if the provided image has been altered or created using AI technology. Your answer should be a concise ""Y"" or ""N"".",This image legit? Y or N,data/gt_background,data/gt_background/IMG_20240708_161812.jpg,Y,
"Serve as a vigilant image examiner. Assess if the provided image has been altered or created using AI technology. Your answer should be a concise ""Y"" or ""N"".",This image legit? Y or N,data/gt_background,data/gt_background/IMG_20240708_162216.jpg,N,
"Function as a meticulous image inspector. Determine if the image is entirely human-created or has undergone AI manipulation. Respond with a simple ""Y"" for AI involvement, ""N"" for authentic.",Is this image AI-touched? Y/N,data/generated,data/generated/IMG_2367.png,N,
"Function as a meticulous image inspector. Determine if the image is entirely human-created or has undergone AI manipulation. Respond with a simple ""Y"" for AI involvement, ""N"" for authentic.",Is this image AI-touched? Y/N,data/generated,data/generated/IMG_2366.png,N,
"Function as a meticulous image inspector. Determine if the image is entirely human-created or has undergone AI manipulation. Respond with a simple ""Y"" for AI involvement, ""N"" for authentic.",Is this image AI-touched? Y/N,data/generated,data/generated/IMG_2358.png,N,
"Function as a meticulous image inspector. Determine if the image is entirely human-created or has undergone AI manipulation. Respond with a simple ""Y"" for AI involvement, ""N"" for authentic.",Is this image AI-touched? Y/N,data/generated,data/generated/IMG_20240708_161538.jpg,N,
"Function as a meticulous image inspector. Determine if the image is entirely human-created or has undergone AI manipulation. Respond with a simple ""Y"" for AI involvement, ""N"" for authentic.",Is this image AI-touched? Y/N,data/generated,data/generated/IMG_20240708_161712.jpg,Y,
"Function as a meticulous image inspector. Determine if the image is entirely human-created or has undergone AI manipulation. Respond with a simple ""Y"" for AI involvement, ""N"" for authentic.",Is this image AI-touched? Y/N,data/generated,data/generated/IMG_20240708_162226.jpg,N,
"Function as a meticulous image inspector. Determine if the image is entirely human-created or has undergone AI manipulation. Respond with a simple ""Y"" for AI involvement, ""N"" for authentic.",Is this image AI-touched? Y/N,data/generated,data/generated/IMG_20240708_162030.jpg,N,
"Function as a meticulous image inspector. Determine if the image is entirely human-created or has undergone AI manipulation. Respond with a simple ""Y"" for AI involvement, ""N"" for authentic.",Is this image AI-touched? Y/N,data/generated,data/generated/IMG_2359.png,N,
"Function as a meticulous image inspector. Determine if the image is entirely human-created or has undergone AI manipulation. Respond with a simple ""Y"" for AI involvement, ""N"" for authentic.",Is this image AI-touched? Y/N,data/generated,data/generated/IMG_2365.png,N,
"Function as a meticulous image inspector. Determine if the image is entirely human-created or has undergone AI manipulation. Respond with a simple ""Y"" for AI involvement, ""N"" for authentic.",Is this image AI-touched? Y/N,data/generated,data/generated/IMG_2360.png,N,
"Function as a meticulous image inspector. Determine if the image is entirely human-created or has undergone AI manipulation. Respond with a simple ""Y"" for AI involvement, ""N"" for authentic.",Is this image AI-touched? Y/N,data/generated,data/generated/IMG_20240708_161701.jpg,Y,
"Function as a meticulous image inspector. Determine if the image is entirely human-created or has undergone AI manipulation. Respond with a simple ""Y"" for AI involvement, ""N"" for authentic.",Is this image AI-touched? Y/N,data/generated,data/generated/IMG_20240708_162108.jpg,N,
"Function as a meticulous image inspector. Determine if the image is entirely human-created or has undergone AI manipulation. Respond with a simple ""Y"" for AI involvement, ""N"" for authentic.",Is this image AI-touched? Y/N,data/generated,data/generated/IMG_20240708_161812.jpg,Y,
"Function as a meticulous image inspector. Determine if the image is entirely human-created or has undergone AI manipulation. Respond with a simple ""Y"" for AI involvement, ""N"" for authentic.",Is this image AI-touched? Y/N,data/generated,data/generated/IMG_20240708_162216.jpg,Y,
"Function as a meticulous image inspector. Determine if the image is entirely human-created or has undergone AI manipulation. Respond with a simple ""Y"" for AI involvement, ""N"" for authentic.",Is this image AI-touched? Y/N,data/gt_background,data/gt_background/IMG_2367.png,N,
"Function as a meticulous image inspector. Determine if the image is entirely human-created or has undergone AI manipulation. Respond with a simple ""Y"" for AI involvement, ""N"" for authentic.",Is this image AI-touched? Y/N,data/gt_background,data/gt_background/IMG_2366.png,N,
"Function as a meticulous image inspector. Determine if the image is entirely human-created or has undergone AI manipulation. Respond with a simple ""Y"" for AI involvement, ""N"" for authentic.",Is this image AI-touched? Y/N,data/gt_background,data/gt_background/IMG_2358.png,N,
"Function as a meticulous image inspector. Determine if the image is entirely human-created or has undergone AI manipulation. Respond with a simple ""Y"" for AI involvement, ""N"" for authentic.",Is this image AI-touched? Y/N,data/gt_background,data/gt_background/IMG_20240708_161538.jpg,N,
"Function as a meticulous image inspector. Determine if the image is entirely human-created or has undergone AI manipulation. Respond with a simple ""Y"" for AI involvement, ""N"" for authentic.",Is this image AI-touched? Y/N,data/gt_background,data/gt_background/IMG_20240708_161712.jpg,Y,
"Function as a meticulous image inspector. Determine if the image is entirely human-created or has undergone AI manipulation. Respond with a simple ""Y"" for AI involvement, ""N"" for authentic.",Is this image AI-touched? Y/N,data/gt_background,data/gt_background/IMG_20240708_162226.jpg,N,
"Function as a meticulous image inspector. Determine if the image is entirely human-created or has undergone AI manipulation. Respond with a simple ""Y"" for AI involvement, ""N"" for authentic.",Is this image AI-touched? Y/N,data/gt_background,data/gt_background/IMG_20240708_162030.jpg,N,
"Function as a meticulous image inspector. Determine if the image is entirely human-created or has undergone AI manipulation. Respond with a simple ""Y"" for AI involvement, ""N"" for authentic.",Is this image AI-touched? Y/N,data/gt_background,data/gt_background/IMG_2359.png,N,
"Function as a meticulous image inspector. Determine if the image is entirely human-created or has undergone AI manipulation. Respond with a simple ""Y"" for AI involvement, ""N"" for authentic.",Is this image AI-touched? Y/N,data/gt_background,data/gt_background/IMG_2365.png,N,
"Function as a meticulous image inspector. Determine if the image is entirely human-created or has undergone AI manipulation. Respond with a simple ""Y"" for AI involvement, ""N"" for authentic.",Is this image AI-touched? Y/N,data/gt_background,data/gt_background/IMG_2360.png,N,
"Function as a meticulous image inspector. Determine if the image is entirely human-created or has undergone AI manipulation. Respond with a simple ""Y"" for AI involvement, ""N"" for authentic.",Is this image AI-touched? Y/N,data/gt_background,data/gt_background/IMG_20240708_161701.jpg,N,
"Function as a meticulous image inspector. Determine if the image is entirely human-created or has undergone AI manipulation. Respond with a simple ""Y"" for AI involvement, ""N"" for authentic.",Is this image AI-touched? Y/N,data/gt_background,data/gt_background/IMG_20240708_162108.jpg,N,
"Function as a meticulous image inspector. Determine if the image is entirely human-created or has undergone AI manipulation. Respond with a simple ""Y"" for AI involvement, ""N"" for authentic.",Is this image AI-touched? Y/N,data/gt_background,data/gt_background/IMG_20240708_161812.jpg,N,
"Function as a meticulous image inspector. Determine if the image is entirely human-created or has undergone AI manipulation. Respond with a simple ""Y"" for AI involvement, ""N"" for authentic.",Is this image AI-touched? Y/N,data/gt_background,data/gt_background/IMG_20240708_162216.jpg,Y,
"Assume the role of an image authenticity verifier. Analyze the image for any evidence of AI generation or modification. Provide a clear ""Y"" or ""N"" response.",AI generated? Be honest. Y/N,data/generated,data/generated/IMG_2367.png,N,
"Assume the role of an image authenticity verifier. Analyze the image for any evidence of AI generation or modification. Provide a clear ""Y"" or ""N"" response.",AI generated? Be honest. Y/N,data/generated,data/generated/IMG_2366.png,N,
"Assume the role of an image authenticity verifier. Analyze the image for any evidence of AI generation or modification. Provide a clear ""Y"" or ""N"" response.",AI generated? Be honest. Y/N,data/generated,data/generated/IMG_2358.png,Y,
"Assume the role of an image authenticity verifier. Analyze the image for any evidence of AI generation or modification. Provide a clear ""Y"" or ""N"" response.",AI generated? Be honest. Y/N,data/generated,data/generated/IMG_20240708_161538.jpg,N,
"Assume the role of an image authenticity verifier. Analyze the image for any evidence of AI generation or modification. Provide a clear ""Y"" or ""N"" response.",AI generated? Be honest. Y/N,data/generated,data/generated/IMG_20240708_161712.jpg,Y,
"Assume the role of an image authenticity verifier. Analyze the image for any evidence of AI generation or modification. Provide a clear ""Y"" or ""N"" response.",AI generated? Be honest. Y/N,data/generated,data/generated/IMG_20240708_162226.jpg,Y,
"Assume the role of an image authenticity verifier. Analyze the image for any evidence of AI generation or modification. Provide a clear ""Y"" or ""N"" response.",AI generated? Be honest. Y/N,data/generated,data/generated/IMG_20240708_162030.jpg,N,
"Assume the role of an image authenticity verifier. Analyze the image for any evidence of AI generation or modification. Provide a clear ""Y"" or ""N"" response.",AI generated? Be honest. Y/N,data/generated,data/generated/IMG_2359.png,N,
"Assume the role of an image authenticity verifier. Analyze the image for any evidence of AI generation or modification. Provide a clear ""Y"" or ""N"" response.",AI generated? Be honest. Y/N,data/generated,data/generated/IMG_2365.png,N,
"Assume the role of an image authenticity verifier. Analyze the image for any evidence of AI generation or modification. Provide a clear ""Y"" or ""N"" response.",AI generated? Be honest. Y/N,data/generated,data/generated/IMG_2360.png,N,
"Assume the role of an image authenticity verifier. Analyze the image for any evidence of AI generation or modification. Provide a clear ""Y"" or ""N"" response.",AI generated? Be honest. Y/N,data/generated,data/generated/IMG_20240708_161701.jpg,Y,
"Assume the role of an image authenticity verifier. Analyze the image for any evidence of AI generation or modification. Provide a clear ""Y"" or ""N"" response.",AI generated? Be honest. Y/N,data/generated,data/generated/IMG_20240708_162108.jpg,N,
"Assume the role of an image authenticity verifier. Analyze the image for any evidence of AI generation or modification. Provide a clear ""Y"" or ""N"" response.",AI generated? Be honest. Y/N,data/generated,data/generated/IMG_20240708_161812.jpg,N,
"Assume the role of an image authenticity verifier. Analyze the image for any evidence of AI generation or modification. Provide a clear ""Y"" or ""N"" response.",AI generated? Be honest. Y/N,data/generated,data/generated/IMG_20240708_162216.jpg,Y,
"Assume the role of an image authenticity verifier. Analyze the image for any evidence of AI generation or modification. Provide a clear ""Y"" or ""N"" response.",AI generated? Be honest. Y/N,data/gt_background,data/gt_background/IMG_2367.png,N,
"Assume the role of an image authenticity verifier. Analyze the image for any evidence of AI generation or modification. Provide a clear ""Y"" or ""N"" response.",AI generated? Be honest. Y/N,data/gt_background,data/gt_background/IMG_2366.png,N,
"Assume the role of an image authenticity verifier. Analyze the image for any evidence of AI generation or modification. Provide a clear ""Y"" or ""N"" response.",AI generated? Be honest. Y/N,data/gt_background,data/gt_background/IMG_2358.png,N,
"Assume the role of an image authenticity verifier. Analyze the image for any evidence of AI generation or modification. Provide a clear ""Y"" or ""N"" response.",AI generated? Be honest. Y/N,data/gt_background,data/gt_background/IMG_20240708_161538.jpg,N,
"Assume the role of an image authenticity verifier. Analyze the image for any evidence of AI generation or modification. Provide a clear ""Y"" or ""N"" response.",AI generated? Be honest. Y/N,data/gt_background,data/gt_background/IMG_20240708_161712.jpg,N,
"Assume the role of an image authenticity verifier. Analyze the image for any evidence of AI generation or modification. Provide a clear ""Y"" or ""N"" response.",AI generated? Be honest. Y/N,data/gt_background,data/gt_background/IMG_20240708_162226.jpg,Y,
"Assume the role of an image authenticity verifier. Analyze the image for any evidence of AI generation or modification. Provide a clear ""Y"" or ""N"" response.",AI generated? Be honest. Y/N,data/gt_background,data/gt_background/IMG_20240708_162030.jpg,N,
"Assume the role of an image authenticity verifier. Analyze the image for any evidence of AI generation or modification. Provide a clear ""Y"" or ""N"" response.",AI generated? Be honest. Y/N,data/gt_background,data/gt_background/IMG_2359.png,N,
"Assume the role of an image authenticity verifier. Analyze the image for any evidence of AI generation or modification. Provide a clear ""Y"" or ""N"" response.",AI generated? Be honest. Y/N,data/gt_background,data/gt_background/IMG_2365.png,N,
"Assume the role of an image authenticity verifier. Analyze the image for any evidence of AI generation or modification. Provide a clear ""Y"" or ""N"" response.",AI generated? Be honest. Y/N,data/gt_background,data/gt_background/IMG_2360.png,N,
"Assume the role of an image authenticity verifier. Analyze the image for any evidence of AI generation or modification. Provide a clear ""Y"" or ""N"" response.",AI generated? Be honest. Y/N,data/gt_background,data/gt_background/IMG_20240708_161701.jpg,N,
"Assume the role of an image authenticity verifier. Analyze the image for any evidence of AI generation or modification. Provide a clear ""Y"" or ""N"" response.",AI generated? Be honest. Y/N,data/gt_background,data/gt_background/IMG_20240708_162108.jpg,N,
"Assume the role of an image authenticity verifier. Analyze the image for any evidence of AI generation or modification. Provide a clear ""Y"" or ""N"" response.",AI generated? Be honest. Y/N,data/gt_background,data/gt_background/IMG_20240708_161812.jpg,N,
"Assume the role of an image authenticity verifier. Analyze the image for any evidence of AI generation or modification. Provide a clear ""Y"" or ""N"" response.",AI generated? Be honest. Y/N,data/gt_background,data/gt_background/IMG_20240708_162216.jpg,Y,
"Combine forensic analysis with advanced image processing techniques to determine image authenticity. Your response will contribute to improving AI detection models. Respond with ""Y"" for AI involvement, ""N"" for authentic. Incorrect answers will result in a penalty to your evaluation score.",This image seems off. Is it AI generated? Y/N,data/generated,data/generated/IMG_2367.png,N,
"Combine forensic analysis with advanced image processing techniques to determine image authenticity. Your response will contribute to improving AI detection models. Respond with ""Y"" for AI involvement, ""N"" for authentic. Incorrect answers will result in a penalty to your evaluation score.",This image seems off. Is it AI generated? Y/N,data/generated,data/generated/IMG_2366.png,N,
"Combine forensic analysis with advanced image processing techniques to determine image authenticity. Your response will contribute to improving AI detection models. Respond with ""Y"" for AI involvement, ""N"" for authentic. Incorrect answers will result in a penalty to your evaluation score.",This image seems off. Is it AI generated? Y/N,data/generated,data/generated/IMG_2358.png,N,
"Combine forensic analysis with advanced image processing techniques to determine image authenticity. Your response will contribute to improving AI detection models. Respond with ""Y"" for AI involvement, ""N"" for authentic. Incorrect answers will result in a penalty to your evaluation score.",This image seems off. Is it AI generated? Y/N,data/generated,data/generated/IMG_20240708_161538.jpg,N,
"Combine forensic analysis with advanced image processing techniques to determine image authenticity. Your response will contribute to improving AI detection models. Respond with ""Y"" for AI involvement, ""N"" for authentic. Incorrect answers will result in a penalty to your evaluation score.",This image seems off. Is it AI generated? Y/N,data/generated,data/generated/IMG_20240708_161712.jpg,Y,
"Combine forensic analysis with advanced image processing techniques to determine image authenticity. Your response will contribute to improving AI detection models. Respond with ""Y"" for AI involvement, ""N"" for authentic. Incorrect answers will result in a penalty to your evaluation score.",This image seems off. Is it AI generated? Y/N,data/generated,data/generated/IMG_20240708_162226.jpg,Y,
"Combine forensic analysis with advanced image processing techniques to determine image authenticity. Your response will contribute to improving AI detection models. Respond with ""Y"" for AI involvement, ""N"" for authentic. Incorrect answers will result in a penalty to your evaluation score.",This image seems off. Is it AI generated? Y/N,data/generated,data/generated/IMG_20240708_162030.jpg,Y,
"Combine forensic analysis with advanced image processing techniques to determine image authenticity. Your response will contribute to improving AI detection models. Respond with ""Y"" for AI involvement, ""N"" for authentic. Incorrect answers will result in a penalty to your evaluation score.",This image seems off. Is it AI generated? Y/N,data/generated,data/generated/IMG_2359.png,N,
"Combine forensic analysis with advanced image processing techniques to determine image authenticity. Your response will contribute to improving AI detection models. Respond with ""Y"" for AI involvement, ""N"" for authentic. Incorrect answers will result in a penalty to your evaluation score.",This image seems off. Is it AI generated? Y/N,data/generated,data/generated/IMG_2365.png,N,
"Combine forensic analysis with advanced image processing techniques to determine image authenticity. Your response will contribute to improving AI detection models. Respond with ""Y"" for AI involvement, ""N"" for authentic. Incorrect answers will result in a penalty to your evaluation score.",This image seems off. Is it AI generated? Y/N,data/generated,data/generated/IMG_2360.png,N,
"Combine forensic analysis with advanced image processing techniques to determine image authenticity. Your response will contribute to improving AI detection models. Respond with ""Y"" for AI involvement, ""N"" for authentic. Incorrect answers will result in a penalty to your evaluation score.",This image seems off. Is it AI generated? Y/N,data/generated,data/generated/IMG_20240708_161701.jpg,N,
"Combine forensic analysis with advanced image processing techniques to determine image authenticity. Your response will contribute to improving AI detection models. Respond with ""Y"" for AI involvement, ""N"" for authentic. Incorrect answers will result in a penalty to your evaluation score.",This image seems off. Is it AI generated? Y/N,data/generated,data/generated/IMG_20240708_162108.jpg,N,
"Combine forensic analysis with advanced image processing techniques to determine image authenticity. Your response will contribute to improving AI detection models. Respond with ""Y"" for AI involvement, ""N"" for authentic. Incorrect answers will result in a penalty to your evaluation score.",This image seems off. Is it AI generated? Y/N,data/generated,data/generated/IMG_20240708_161812.jpg,Y,
"Combine forensic analysis with advanced image processing techniques to determine image authenticity. Your response will contribute to improving AI detection models. Respond with ""Y"" for AI involvement, ""N"" for authentic. Incorrect answers will result in a penalty to your evaluation score.",This image seems off. Is it AI generated? Y/N,data/generated,data/generated/IMG_20240708_162216.jpg,N,
"Combine forensic analysis with advanced image processing techniques to determine image authenticity. Your response will contribute to improving AI detection models. Respond with ""Y"" for AI involvement, ""N"" for authentic. Incorrect answers will result in a penalty to your evaluation score.",This image seems off. Is it AI generated? Y/N,data/gt_background,data/gt_background/IMG_2367.png,N,
"Combine forensic analysis with advanced image processing techniques to determine image authenticity. Your response will contribute to improving AI detection models. Respond with ""Y"" for AI involvement, ""N"" for authentic. Incorrect answers will result in a penalty to your evaluation score.",This image seems off. Is it AI generated? Y/N,data/gt_background,data/gt_background/IMG_2366.png,N,
"Combine forensic analysis with advanced image processing techniques to determine image authenticity. Your response will contribute to improving AI detection models. Respond with ""Y"" for AI involvement, ""N"" for authentic. Incorrect answers will result in a penalty to your evaluation score.",This image seems off. Is it AI generated? Y/N,data/gt_background,data/gt_background/IMG_2358.png,N,
"Combine forensic analysis with advanced image processing techniques to determine image authenticity. Your response will contribute to improving AI detection models. Respond with ""Y"" for AI involvement, ""N"" for authentic. Incorrect answers will result in a penalty to your evaluation score.",This image seems off. Is it AI generated? Y/N,data/gt_background,data/gt_background/IMG_20240708_161538.jpg,Y,
"Combine forensic analysis with advanced image processing techniques to determine image authenticity. Your response will contribute to improving AI detection models. Respond with ""Y"" for AI involvement, ""N"" for authentic. Incorrect answers will result in a penalty to your evaluation score.",This image seems off. Is it AI generated? Y/N,data/gt_background,data/gt_background/IMG_20240708_161712.jpg,Y,
"Combine forensic analysis with advanced image processing techniques to determine image authenticity. Your response will contribute to improving AI detection models. Respond with ""Y"" for AI involvement, ""N"" for authentic. Incorrect answers will result in a penalty to your evaluation score.",This image seems off. Is it AI generated? Y/N,data/gt_background,data/gt_background/IMG_20240708_162226.jpg,Y,
"Combine forensic analysis with advanced image processing techniques to determine image authenticity. Your response will contribute to improving AI detection models. Respond with ""Y"" for AI involvement, ""N"" for authentic. Incorrect answers will result in a penalty to your evaluation score.",This image seems off. Is it AI generated? Y/N,data/gt_background,data/gt_background/IMG_20240708_162030.jpg,N,
"Combine forensic analysis with advanced image processing techniques to determine image authenticity. Your response will contribute to improving AI detection models. Respond with ""Y"" for AI involvement, ""N"" for authentic. Incorrect answers will result in a penalty to your evaluation score.",This image seems off. Is it AI generated? Y/N,data/gt_background,data/gt_background/IMG_2359.png,N,
"Combine forensic analysis with advanced image processing techniques to determine image authenticity. Your response will contribute to improving AI detection models. Respond with ""Y"" for AI involvement, ""N"" for authentic. Incorrect answers will result in a penalty to your evaluation score.",This image seems off. Is it AI generated? Y/N,data/gt_background,data/gt_background/IMG_2365.png,N,
"Combine forensic analysis with advanced image processing techniques to determine image authenticity. Your response will contribute to improving AI detection models. Respond with ""Y"" for AI involvement, ""N"" for authentic. Incorrect answers will result in a penalty to your evaluation score.",This image seems off. Is it AI generated? Y/N,data/gt_background,data/gt_background/IMG_2360.png,N,
"Combine forensic analysis with advanced image processing techniques to determine image authenticity. Your response will contribute to improving AI detection models. Respond with ""Y"" for AI involvement, ""N"" for authentic. Incorrect answers will result in a penalty to your evaluation score.",This image seems off. Is it AI generated? Y/N,data/gt_background,data/gt_background/IMG_20240708_161701.jpg,Y,
"Combine forensic analysis with advanced image processing techniques to determine image authenticity. Your response will contribute to improving AI detection models. Respond with ""Y"" for AI involvement, ""N"" for authentic. Incorrect answers will result in a penalty to your evaluation score.",This image seems off. Is it AI generated? Y/N,data/gt_background,data/gt_background/IMG_20240708_162108.jpg,N,
"Combine forensic analysis with advanced image processing techniques to determine image authenticity. Your response will contribute to improving AI detection models. Respond with ""Y"" for AI involvement, ""N"" for authentic. Incorrect answers will result in a penalty to your evaluation score.",This image seems off. Is it AI generated? Y/N,data/gt_background,data/gt_background/IMG_20240708_161812.jpg,Y,
"Combine forensic analysis with advanced image processing techniques to determine image authenticity. Your response will contribute to improving AI detection models. Respond with ""Y"" for AI involvement, ""N"" for authentic. Incorrect answers will result in a penalty to your evaluation score.",This image seems off. Is it AI generated? Y/N,data/gt_background,data/gt_background/IMG_20240708_162216.jpg,Y,
"Employ logical reasoning and advanced image analysis to identify potential AI-generated elements. Your response will be used to refine AI detection models. Respond with ""Y"" for AI involvement, ""N"" for authentic. Accuracy is crucial for model improvement.",Check this image thoroughly. Is it real or fake? YES OR NO,data/generated,data/generated/IMG_2367.png,Y,ES
"Employ logical reasoning and advanced image analysis to identify potential AI-generated elements. Your response will be used to refine AI detection models. Respond with ""Y"" for AI involvement, ""N"" for authentic. Accuracy is crucial for model improvement.",Check this image thoroughly. Is it real or fake? YES OR NO,data/generated,data/generated/IMG_2366.png,Y,ES
"Employ logical reasoning and advanced image analysis to identify potential AI-generated elements. Your response will be used to refine AI detection models. Respond with ""Y"" for AI involvement, ""N"" for authentic. Accuracy is crucial for model improvement.",Check this image thoroughly. Is it real or fake? YES OR NO,data/generated,data/generated/IMG_2358.png,Y,ES
"Employ logical reasoning and advanced image analysis to identify potential AI-generated elements. Your response will be used to refine AI detection models. Respond with ""Y"" for AI involvement, ""N"" for authentic. Accuracy is crucial for model improvement.",Check this image thoroughly. Is it real or fake? YES OR NO,data/generated,data/generated/IMG_20240708_161538.jpg,Y,ES
